node_id,parent_id,tag,value,path,xpath,parent_path,depth,index_in_parent
53bab082-3982-46f2-bd08-8d56e510c2fe,,ProductMDMBulkReplicateRequestMessage,,ProductMDMBulkReplicateRequestMessage,/ProductMDMBulkReplicateRequestMessage,,0,0
1a7e62f5-ab96-42f9-b672-1f2f41f6bebf,53bab082-3982-46f2-bd08-8d56e510c2fe,MessageHeader,,ProductMDMBulkReplicateRequestMessage.MessageHeader,/ProductMDMBulkReplicateRequestMessage/MessageHeader,ProductMDMBulkReplicateRequestMessage,1,0
3b348b5e-cda1-4d88-b796-9cd4e68db394,1a7e62f5-ab96-42f9-b672-1f2f41f6bebf,ID,ED93426CD0D81FE0AA86F8A0124C99F1,ProductMDMBulkReplicateRequestMessage.MessageHeader.ID,/ProductMDMBulkReplicateRequestMessage/MessageHeader/ID,ProductMDMBulkReplicateRequestMessage.MessageHeader,2,0
962674b8-3310-49b5-90ff-dce48f9208ea,1a7e62f5-ab96-42f9-b672-1f2f41f6bebf,CreationDateTime,2025-10-13T13:23:13Z,ProductMDMBulkReplicateRequestMessage.MessageHeader.CreationDateTime,/ProductMDMBulkReplicateRequestMessage/MessageHeader/CreationDateTime,ProductMDMBulkReplicateRequestMessage.MessageHeader,2,1
5ab24cf8-8c84-47ac-b089-4a028d355a18,1a7e62f5-ab96-42f9-b672-1f2f41f6bebf,SenderBusinessSystemID,MDG_CPI,ProductMDMBulkReplicateRequestMessage.MessageHeader.SenderBusinessSystemID,/ProductMDMBulkReplicateRequestMessage/MessageHeader/SenderBusinessSystemID,ProductMDMBulkReplicateRequestMessage.MessageHeader,2,2
426e14a1-24e9-4550-8fe2-05fba31d5e19,1a7e62f5-ab96-42f9-b672-1f2f41f6bebf,RecipientBusinessSystemID,MDW_220,ProductMDMBulkReplicateRequestMessage.MessageHeader.RecipientBusinessSystemID,/ProductMDMBulkReplicateRequestMessage/MessageHeader/RecipientBusinessSystemID,ProductMDMBulkReplicateRequestMessage.MessageHeader,2,3
4083887a-a3d0-46ec-976a-28da0fac3372,53bab082-3982-46f2-bd08-8d56e510c2fe,ProductMDMReplicateRequestMessage,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage,ProductMDMBulkReplicateRequestMessage,1,1
72cb2ac9-bf87-49d4-b329-640185fb4c08,4083887a-a3d0-46ec-976a-28da0fac3372,MessageHeader,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/MessageHeader,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage,2,0
1c85dcd4-eb9f-4815-86b8-25ae2407ae3b,72cb2ac9-bf87-49d4-b329-640185fb4c08,ID,ED93426CD0D81FE0AA86F8A0124CB9F1,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader.ID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/MessageHeader/ID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader,3,0
6c930f34-3702-489b-a080-2ff99fb1dc40,72cb2ac9-bf87-49d4-b329-640185fb4c08,CreationDateTime,2025-10-13T13:23:13Z,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader.CreationDateTime,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/MessageHeader/CreationDateTime,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader,3,1
a71b9c18-ba8f-49f1-aecc-0dd595e1607b,72cb2ac9-bf87-49d4-b329-640185fb4c08,SenderBusinessSystemID,MDG_CPI,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader.SenderBusinessSystemID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/MessageHeader/SenderBusinessSystemID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader,3,2
5fe0a283-64cc-49fb-bac6-20921a7d1f68,72cb2ac9-bf87-49d4-b329-640185fb4c08,RecipientBusinessSystemID,MDW_220,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader.RecipientBusinessSystemID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/MessageHeader/RecipientBusinessSystemID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.MessageHeader,3,3
cdb3f697-26d6-45ba-b39c-860650055b04,4083887a-a3d0-46ec-976a-28da0fac3372,Product,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage,2,1
25aa4d42-8aba-4ec1-9503-4a9be74adea0,cdb3f697-26d6-45ba-b39c-860650055b04,@salesSpecificationListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@salesSpecificationListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@salesSpecificationListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
c4404a91-2b8f-4cef-9a73-832db838b346,cdb3f697-26d6-45ba-b39c-860650055b04,@plantListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@plantListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@plantListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
afeae0ad-d05c-42b3-a183-b7872a22deed,cdb3f697-26d6-45ba-b39c-860650055b04,@valuationAreaListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@valuationAreaListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@valuationAreaListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
63909fd7-668d-440a-b2c8-1d77a80bf2c1,cdb3f697-26d6-45ba-b39c-860650055b04,@descriptionListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@descriptionListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@descriptionListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
88848035-97cd-4473-91dc-26da415b80e8,cdb3f697-26d6-45ba-b39c-860650055b04,@globalTradeItemNumberListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@globalTradeItemNumberListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@globalTradeItemNumberListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
7639dd1e-a365-4798-b3be-e52182d1b2ff,cdb3f697-26d6-45ba-b39c-860650055b04,@productCategoryAssignmentListCompleteTransmissionIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@productCategoryAssignmentListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@productCategoryAssignmentListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
a892124e-825f-4d38-9f2e-2ed874901238,cdb3f697-26d6-45ba-b39c-860650055b04,@quantityConversionListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@quantityConversionListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@quantityConversionListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
463b29af-a0d5-4138-8e8f-30093929f8a3,cdb3f697-26d6-45ba-b39c-860650055b04,@quantityCharacteristicListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@quantityCharacteristicListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@quantityCharacteristicListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
8cc38af7-1758-4eb5-8276-09ed0018a484,cdb3f697-26d6-45ba-b39c-860650055b04,@plantIndependentProcurementSpecificationListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@plantIndependentProcurementSpecificationListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@plantIndependentProcurementSpecificationListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
09bf4a16-0f82-4ad8-accc-534d4f5dd1e3,cdb3f697-26d6-45ba-b39c-860650055b04,@productBOMCompleteTransmissionIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@productBOMCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@productBOMCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
7262f5b8-9c51-4834-b65c-850d6d352929,cdb3f697-26d6-45ba-b39c-860650055b04,@productRetailSeasonListCompleteTransmissionIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@productRetailSeasonListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@productRetailSeasonListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
12789f13-e9ac-43f9-8b15-d7c69aba28ae,cdb3f697-26d6-45ba-b39c-860650055b04,@ewmWarehouseListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@ewmWarehouseListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@ewmWarehouseListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
cea67e0d-bb41-424e-9e76-f2ee17cabe2f,cdb3f697-26d6-45ba-b39c-860650055b04,@SCMProductGroupsCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@SCMProductGroupsCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@SCMProductGroupsCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
17c2bacf-d490-47d0-8840-9e63256cda5c,cdb3f697-26d6-45ba-b39c-860650055b04,@internationalTradeListCompleteTransmissionIndicator,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@internationalTradeListCompleteTransmissionIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@internationalTradeListCompleteTransmissionIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
2726110f-0c25-4e07-bf9f-d963ee7fb89a,cdb3f697-26d6-45ba-b39c-860650055b04,@changeOrdinalNumberValue,00000000000000000008,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@changeOrdinalNumberValue,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@changeOrdinalNumberValue,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
65334f83-e234-4c97-b4b6-48c57d2abf3b,cdb3f697-26d6-45ba-b39c-860650055b04,@reconciliationPeriodCounterValue,1,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.@reconciliationPeriodCounterValue,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/@reconciliationPeriodCounterValue,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
a77a35d4-2371-445b-ba3d-7decb619dfe0,cdb3f697-26d6-45ba-b39c-860650055b04,ProductInternalID,920-94-354,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,0
a9704dee-3ebc-4ba9-a6e6-8dd66bcd375a,cdb3f697-26d6-45ba-b39c-860650055b04,UnformattedProductInternalID,920-94-354,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.UnformattedProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/UnformattedProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,1
98c16fb6-85d3-411a-a9ae-3668613b18af,cdb3f697-26d6-45ba-b39c-860650055b04,ProductUUID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductUUID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductUUID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,2
1e5da53d-936f-47d8-b002-b0df1964e918,98c16fb6-85d3-411a-a9ae-3668613b18af,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductUUID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductUUID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductUUID,4,0
7f529ef0-68cd-4c81-9001-f37dda5329e7,cdb3f697-26d6-45ba-b39c-860650055b04,ReceiverProductInternalID,920-94-354,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,3
0af6c84a-2d9c-4e6f-a889-d720c558e970,cdb3f697-26d6-45ba-b39c-860650055b04,UnformattedReceiverProductInternalID,920-94-354,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.UnformattedReceiverProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/UnformattedReceiverProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,4
1dc8fce6-cb4c-4190-9478-36b012808eb3,cdb3f697-26d6-45ba-b39c-860650055b04,ReceiverProductUUID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductUUID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductUUID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,5
7226da51-c0b9-4579-b39f-752a6a94bdf3,1dc8fce6-cb4c-4190-9478-36b012808eb3,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductUUID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductUUID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductUUID,4,0
44f3633d-c002-4f31-98c7-10935002c0de,cdb3f697-26d6-45ba-b39c-860650055b04,ProductTypeCode,FERT,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductTypeCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductTypeCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,6
b1f6c2d5-9622-405a-b76b-413f53a95ad3,cdb3f697-26d6-45ba-b39c-860650055b04,IndustrySectorCode,M,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.IndustrySectorCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/IndustrySectorCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,7
f454aad4-e1fd-427f-830d-596c4b12a8fd,cdb3f697-26d6-45ba-b39c-860650055b04,RetailProductCategoryCode,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.RetailProductCategoryCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/RetailProductCategoryCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,8
34d1f8df-a9fa-4dc9-b2c1-0efe1c779f59,f454aad4-e1fd-427f-830d-596c4b12a8fd,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.RetailProductCategoryCode.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/RetailProductCategoryCode/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.RetailProductCategoryCode,4,0
71e82fc1-d541-4ca7-a598-46c03129b603,cdb3f697-26d6-45ba-b39c-860650055b04,DivisionCode,00,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.DivisionCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/DivisionCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,9
1cc77935-019b-40f0-9389-246022d162ed,cdb3f697-26d6-45ba-b39c-860650055b04,DeletedIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.DeletedIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/DeletedIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,10
5c2ede74-9ede-4a0b-8dae-fdac02f97519,cdb3f697-26d6-45ba-b39c-860650055b04,LockedIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.LockedIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/LockedIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,11
79c22a4a-ecea-4d53-9c15-a31eae792cae,cdb3f697-26d6-45ba-b39c-860650055b04,ANPCode,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ANPCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ANPCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,12
7a95144d-3463-4a32-8bc3-4d2de2e80a7e,79c22a4a-ecea-4d53-9c15-a31eae792cae,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ANPCode.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ANPCode/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ANPCode,4,0
bdfe5833-c3c4-47e9-9706-04eaaed1f2a3,cdb3f697-26d6-45ba-b39c-860650055b04,SerialNumberExplicitnessLevelCode,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.SerialNumberExplicitnessLevelCode,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/SerialNumberExplicitnessLevelCode,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,13
79938744-878f-4b31-81c2-8d3a896f2f51,bdfe5833-c3c4-47e9-9706-04eaaed1f2a3,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.SerialNumberExplicitnessLevelCode.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/SerialNumberExplicitnessLevelCode/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.SerialNumberExplicitnessLevelCode,4,0
8551dcdf-6db5-494a-80e6-8b00e79d2d30,cdb3f697-26d6-45ba-b39c-860650055b04,QualityManagementInProcurementIsActiveIndicator,false,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.QualityManagementInProcurementIsActiveIndicator,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/QualityManagementInProcurementIsActiveIndicator,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,14
bd3b17a2-1995-4265-b766-737ee48f51a6,cdb3f697-26d6-45ba-b39c-860650055b04,ProductAllocationProcedureID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductAllocationProcedureID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductAllocationProcedureID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,15
26b0448f-7464-43a1-8260-76a5d1b4f4f0,bd3b17a2-1995-4265-b766-737ee48f51a6,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductAllocationProcedureID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductAllocationProcedureID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductAllocationProcedureID,4,0
6654c3bd-8914-4533-b77a-3da753a112c0,cdb3f697-26d6-45ba-b39c-860650055b04,ReceiverProductAllocationProcedureID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductAllocationProcedureID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductAllocationProcedureID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,16
531ffd9e-d0df-4652-9691-8334eb56d148,6654c3bd-8914-4533-b77a-3da753a112c0,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductAllocationProcedureID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductAllocationProcedureID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductAllocationProcedureID,4,0
251eccc8-09a4-4115-bf36-03f2248dcfdd,cdb3f697-26d6-45ba-b39c-860650055b04,ConfigurableProductInternalID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ConfigurableProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ConfigurableProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,17
4b204ab7-5ac3-4ce9-83f1-1037c4d1cdbe,251eccc8-09a4-4115-bf36-03f2248dcfdd,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ConfigurableProductInternalID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ConfigurableProductInternalID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ConfigurableProductInternalID,4,0
b8af75ee-8c71-41d6-a09e-03bd0c81ff6a,cdb3f697-26d6-45ba-b39c-860650055b04,ReceiverConfigurableProductInternalID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverConfigurableProductInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverConfigurableProductInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,18
585821b1-3878-49f6-978e-3ff371b8e1cf,b8af75ee-8c71-41d6-a09e-03bd0c81ff6a,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverConfigurableProductInternalID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverConfigurableProductInternalID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverConfigurableProductInternalID,4,0
b1c6edfe-3211-4356-91ab-1a341548b054,cdb3f697-26d6-45ba-b39c-860650055b04,ProductHierarchyInternalID,AMBDT148T48,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ProductHierarchyInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ProductHierarchyInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,19
52191844-a026-43f8-aa4a-b0cc6cb47620,cdb3f697-26d6-45ba-b39c-860650055b04,ReceiverProductHierarchyInternalID,,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductHierarchyInternalID,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductHierarchyInternalID,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product,3,20
1199fb14-a29c-4863-85ac-8b1bf3dba1fb,52191844-a026-43f8-aa4a-b0cc6cb47620,@{http://www.w3.org/2001/XMLSchema-instance}nil,true,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductHierarchyInternalID.@{http://www.w3.org/2001/XMLSchema-instance}nil,/ProductMDMBulkReplicateRequestMessage/ProductMDMReplicateRequestMessage/Product/ReceiverProductHierarchyInternalID/@{http://www.w3.org/2001/XMLSchema-instance}nil,ProductMDMBulkReplicateRequestMessage.ProductMDMReplicateRequestMessage.Product.ReceiverProductHierarchyInternalID,4,0
